timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration_ms,packets_per_sec,bytes_per_sec,ttl,tcp_flags,window_size,entropy_score,burst_rate,variance_inter_arrival,avg_packet_interval_ms,flow_entropy,packet_loss_rate,slice_id,edge_node_id,device_density,mobility_speed_kmph,latency_ms,beamforming_signal_strength,terahertz_band_ghz,qos_priority,anomaly_score,rl_action,mitigation_state,reward_score,attack_probability,label,attack_type
2026-05-25 12:11:47.338968,207.132.46.236,105.86.71.207,61819,22,TCP,504,11.44,492.93,238575.98,95,RST,62710,0.603,0.6001,0.5146,3.3052,0.5564,0.0075,eMBB,EDGE_7,2011,20.78,1.72,70.28,194.63,Low,0.3018,Throttle,Active,0.9677,0.4697,0,Normal
2026-05-25 12:11:48.338968,176.73.2.10,169.8.47.128,19105,8080,ICMP,1024,94.97,1055.79,158368.49,35,ACK,8103,0.8472,0.6515,0.3629,2.128,0.387,0.0106,URLLC,EDGE_12,2088,35.94,5.8,62.71,279.65,Low,0.4949,Throttle,Idle,0.1057,0.0858,5,DNS_Amplification
2026-05-25 12:11:49.338968,169.46.221.65,114.53.236.23,58878,8080,TCP,782,51.08,5202.08,1508604.5,33,RST,38654,0.91,0.7517,0.4197,0.8546,0.608,0.0203,URLLC,EDGE_12,2895,36.89,5.38,100.73,137.13,High,0.5958,Throttle,Idle,0.853,0.6342,7,Botnet
2026-05-25 12:11:50.338968,205.170.92.81,163.25.191.170,27964,22,UDP,1029,71.85,7137.96,749485.88,48,ACK,49672,0.8388,0.9581,0.5444,3.2546,0.8049,0.0132,eMBB,EDGE_11,4574,54.06,8.01,72.11,289.5,Low,0.3043,Block,Idle,0.004,0.6324,9,Slice_Attack
2026-05-25 12:11:51.338968,125.114.202.157,162.249.248.27,35685,8080,UDP,385,140.47,451.55,32511.4,84,PSH,6748,0.5185,0.5393,0.4427,3.0029,0.7214,0.0045,mMTC,EDGE_2,145,70.05,3.59,64.21,175.86,Low,0.1953,Throttle,Monitoring,0.7691,0.2459,0,Normal
2026-05-25 12:11:52.338968,71.142.234.137,83.243.143.54,48433,80,TCP,789,150.46,4924.2,871582.68,87,PSH,8574,0.9085,0.8486,0.5704,0.2594,0.513,0.0257,eMBB,EDGE_17,2406,59.02,7.02,68.32,130.27,Medium,0.7659,Throttle,Monitoring,0.2794,0.3461,1,SYN_Flood
2026-05-25 12:11:53.338968,80.76.143.201,190.100.112.87,14589,443,UDP,625,134.12,447.03,190436.66,116,SYN,40972,0.5369,0.5321,0.6026,1.684,0.899,0.0195,eMBB,EDGE_2,3800,28.96,4.12,75.03,204.77,High,0.4674,Redirect,Idle,0.5501,0.8093,0,Normal
2026-05-25 12:11:54.338968,1.247.181.120,14.56.27.19,4906,80,ICMP,1218,122.09,6860.15,1426910.33,103,SYN,18696,0.943,0.4995,0.5324,2.6466,0.8176,0.0217,URLLC,EDGE_7,4683,85.02,9.81,69.83,102.93,Medium,0.4452,Redirect,Active,-0.7775,0.0037,5,DNS_Amplification
2026-05-25 12:11:55.338968,134.19.114.214,81.156.174.227,45941,443,ICMP,1390,181.38,4941.93,1749444.44,104,PSH,23880,0.8779,0.8136,0.544,1.9214,0.6763,0.0138,mMTC,EDGE_7,1147,39.8,12.56,75.84,240.31,Medium,0.5733,Allow,Active,-0.2004,0.4098,8,Adaptive_AI_DDoS
2026-05-25 12:11:56.338968,22.223.181.46,24.35.214.225,6270,53,UDP,373,37.6,4248.18,2043373.16,103,SYN,8574,0.8868,0.7072,0.3535,2.4854,0.5077,0.0078,URLLC,EDGE_13,4063,31.89,10.75,76.34,176.24,High,0.5866,Block,Monitoring,-0.6414,0.9977,7,Botnet
2026-05-25 12:11:57.338968,90.171.126.80,199.161.186.245,42060,80,ICMP,959,1.94,4533.83,1781794.44,118,ACK,27421,0.9012,0.5852,0.5412,2.3966,0.6172,0.0378,mMTC,EDGE_8,4816,92.18,14.8,92.52,216.8,High,0.5406,Allow,Idle,-0.9476,0.8266,8,Adaptive_AI_DDoS
2026-05-25 12:11:58.338968,47.4.198.102,134.242.187.225,61700,80,TCP,1130,74.87,5414.73,974652.13,42,SYN,36706,0.8742,0.6469,0.6724,1.756,0.8046,0.0115,eMBB,EDGE_4,1313,25.93,10.79,58.77,280.54,Low,0.6096,Block,Active,-0.8048,0.3409,6,Slowloris
2026-05-25 12:11:59.338968,41.188.188.207,122.84.127.33,63814,22,UDP,1212,43.84,5504.47,2438479.25,105,PSH,5589,0.8749,0.7402,0.5371,0.0748,0.5967,0.0016,mMTC,EDGE_18,4622,31.85,7.15,68.65,278.19,Medium,0.6325,Throttle,Monitoring,-0.3059,0.4241,8,Adaptive_AI_DDoS
2026-05-25 12:12:00.338968,92.49.102.254,57.41.255.248,47612,22,ICMP,1454,42.73,6486.25,2613960.36,81,ACK,25214,0.9311,0.8628,0.2903,2.035,0.8315,0.0211,eMBB,EDGE_9,2069,62.32,10.94,76.36,118.96,High,0.0577,Throttle,Monitoring,-0.7572,0.8136,9,Slice_Attack
2026-05-25 12:12:01.338968,2.165.169.240,167.6.66.228,29027,8080,ICMP,148,108.84,4156.8,573639.09,94,ACK,12498,1.0381,0.5147,0.3775,2.2036,0.6023,0.0263,eMBB,EDGE_4,3535,60.95,8.84,61.46,252.64,Low,0.9622,Block,Monitoring,0.8373,0.8159,2,UDP_Flood
2026-05-25 12:12:02.338968,86.102.71.198,210.158.93.224,56489,53,TCP,1164,215.68,4845.08,1332396.28,83,PSH,14575,0.9635,0.2834,0.5376,1.0503,0.3648,0.0269,URLLC,EDGE_18,3127,66.54,8.02,90.26,108.68,Medium,0.6189,Throttle,Monitoring,-0.3137,0.5558,2,UDP_Flood
2026-05-25 12:12:03.338968,9.78.14.54,12.2.88.34,40703,443,ICMP,81,74.64,7031.31,2721115.66,82,ACK,1319,0.9173,0.6433,0.4123,0.4959,0.7468,0.0135,mMTC,EDGE_11,4300,62.91,9.75,65.39,227.46,Medium,0.8071,Throttle,Active,-0.5946,0.1782,5,DNS_Amplification
2026-05-25 12:12:04.338968,29.47.127.54,21.134.117.186,1043,443,ICMP,356,58.78,4793.99,1232056.15,100,RST,4864,0.855,0.7962,0.4145,2.0886,0.3742,0.0106,eMBB,EDGE_1,197,75.89,6.85,59.84,182.97,High,0.7761,Block,Active,-0.2493,0.3878,2,UDP_Flood
2026-05-25 12:12:05.338968,183.161.12.165,157.233.181.107,11273,443,UDP,1093,144.49,2136.01,207192.6,65,SYN,43514,0.7853,0.8441,0.6751,3.4948,0.8392,0.0237,eMBB,EDGE_19,3403,25.77,13.03,57.82,201.28,Medium,0.1064,Block,Active,0.8801,0.1339,6,Slowloris
2026-05-25 12:12:06.338968,162.10.123.86,45.178.194.10,27011,80,TCP,1372,126.95,4803.55,874246.71,106,FIN,39375,0.8994,0.4507,0.7214,3.1477,0.6215,0.0382,URLLC,EDGE_15,2639,40.53,5.64,75.14,236.61,Low,0.2271,Allow,Active,-0.896,0.7108,2,UDP_Flood
2026-05-25 12:12:07.338968,190.170.77.48,56.237.15.228,62190,8080,TCP,295,115.76,561.16,47137.2,49,RST,38061,0.5781,0.6496,0.3825,2.5829,0.9942,0.0484,mMTC,EDGE_2,2956,7.56,3.2,91.35,236.02,Medium,0.4948,Throttle,Idle,-0.0784,0.4334,0,Normal
2026-05-25 12:12:08.338968,187.23.46.69,101.182.58.164,64829,80,UDP,1475,77.89,2690.42,976621.27,39,SYN,63049,0.8819,0.8347,0.674,2.4851,0.211,0.0211,URLLC,EDGE_3,2676,14.53,8.65,61.3,241.85,Low,0.2108,Throttle,Monitoring,-0.6721,0.0545,5,DNS_Amplification
2026-05-25 12:12:09.338968,151.26.207.31,116.253.43.143,57483,443,UDP,920,46.12,5384.48,2293789.3,111,PSH,57720,0.9182,0.6837,0.4261,1.0528,0.7516,0.0258,URLLC,EDGE_17,2216,36.84,4.28,72.57,274.63,High,0.5338,Allow,Monitoring,-0.8891,0.6829,7,Botnet
2026-05-25 12:12:10.338968,44.164.198.17,191.46.107.144,13140,53,ICMP,1445,15.14,2916.89,945072.99,80,FIN,28769,0.8615,0.6241,0.4821,1.3864,0.4586,0.0375,URLLC,EDGE_16,305,60.36,10.58,72.19,123.38,Medium,0.4424,Block,Active,0.909,0.599,8,Adaptive_AI_DDoS
2026-05-25 12:12:11.338968,4.252.62.112,12.197.201.190,11370,443,ICMP,1183,184.7,6079.98,2571831.75,108,RST,60417,0.8801,0.7803,0.2445,1.9077,0.5068,0.0436,mMTC,EDGE_8,1994,94.05,11.34,72.02,107.43,High,0.019,Throttle,Active,-0.7928,0.274,1,SYN_Flood
2026-05-25 12:12:12.338968,52.123.161.106,94.120.171.244,24817,53,ICMP,620,15.54,6099.64,2281265.71,72,RST,45727,0.7989,0.8005,0.2779,1.3459,0.7751,0.0033,eMBB,EDGE_16,104,89.56,9.76,52.64,278.65,Low,0.7836,Throttle,Idle,-0.04,0.4463,5,DNS_Amplification
2026-05-25 12:12:13.338968,144.50.237.200,207.208.147.189,1420,80,UDP,519,77.42,4507.78,1005234.06,91,ACK,41981,0.9053,0.7564,0.5536,4.0848,0.56,0.017,eMBB,EDGE_9,3105,56.78,10.98,90.53,177.47,High,0.454,Block,Monitoring,0.5862,0.7644,9,Slice_Attack
2026-05-25 12:12:14.338968,132.24.240.178,57.92.65.242,30434,443,ICMP,1349,82.01,6389.97,1316334.35,77,ACK,39179,0.8709,0.8333,0.4074,1.2085,0.1279,0.0083,mMTC,EDGE_15,3972,81.18,9.14,85.76,251.92,Low,0.8534,Throttle,Idle,0.1308,0.1969,6,Slowloris
2026-05-25 12:12:15.338968,72.64.208.70,5.11.45.107,16240,53,UDP,1395,133.1,4526.39,516008.93,128,SYN,58623,0.9283,0.6894,0.6468,3.1275,0.6174,0.021,eMBB,EDGE_3,3838,1.58,9.23,82.34,252.0,Medium,0.0787,Throttle,Active,0.6296,0.6823,2,UDP_Flood
2026-05-25 12:12:16.338968,113.39.122.82,66.218.52.47,10071,80,ICMP,812,144.45,7432.4,832429.05,104,SYN,19424,1.0068,0.718,0.5064,2.2291,0.6578,0.0302,mMTC,EDGE_3,2239,43.37,6.74,44.06,277.92,Low,0.8901,Allow,Monitoring,0.6062,0.8127,3,HTTP_Flood
2026-05-25 12:12:17.338968,196.62.69.130,33.193.136.160,53140,22,UDP,758,67.5,403.06,27408.2,44,PSH,40030,0.6927,0.775,0.5702,2.3915,0.8234,0.0097,eMBB,EDGE_4,1140,35.36,4.42,74.6,191.53,Low,0.0716,Redirect,Monitoring,0.929,0.9265,0,Normal
2026-05-25 12:12:18.338968,211.141.15.92,26.147.93.48,56701,22,ICMP,374,48.71,2788.41,1240842.33,41,SYN,49407,0.87,0.4567,0.496,2.5838,0.5792,0.0175,eMBB,EDGE_13,1382,82.53,7.01,64.56,124.89,Low,0.9805,Block,Active,-0.0539,0.1136,2,UDP_Flood
2026-05-25 12:12:19.338968,52.18.251.160,53.10.36.92,47139,8080,TCP,1098,110.19,3192.91,1497473.57,32,SYN,42521,0.7999,0.4766,0.6229,0.9491,0.9604,0.0335,URLLC,EDGE_17,2396,16.82,10.5,77.27,140.59,Low,0.6142,Block,Idle,0.7398,0.2674,2,UDP_Flood
2026-05-25 12:12:20.338968,209.76.52.130,89.1.48.250,44568,80,TCP,1276,67.07,6271.47,2941318.88,114,SYN,60445,0.9601,0.7446,0.5415,1.4679,0.3938,0.0188,mMTC,EDGE_20,3587,65.19,9.12,73.63,191.5,Low,0.6882,Allow,Active,0.0587,0.4794,6,Slowloris
2026-05-25 12:12:21.338968,165.45.168.240,15.77.49.137,61705,443,TCP,1184,140.74,4902.89,1613049.26,56,SYN,39301,0.8968,0.7957,0.6166,1.1065,0.3135,0.0122,mMTC,EDGE_13,3247,43.01,8.38,62.01,299.97,Medium,0.4015,Allow,Active,0.5696,0.4289,4,ICMP_Flood
2026-05-25 12:12:22.338968,56.26.182.25,5.79.166.253,8940,443,ICMP,381,134.36,2257.46,864607.85,68,ACK,25922,0.9038,0.9495,0.1429,4.6379,0.5644,0.0423,eMBB,EDGE_18,3276,37.31,9.62,85.82,230.08,Medium,0.1476,Redirect,Idle,-0.4518,0.6659,7,Botnet
2026-05-25 12:12:23.338968,69.30.103.53,147.59.4.172,30544,443,TCP,1209,33.32,5498.75,1248215.13,109,SYN,44127,0.8685,0.4632,0.4969,1.3493,0.7246,0.0305,URLLC,EDGE_2,321,65.2,6.96,71.31,227.68,Medium,0.6792,Block,Monitoring,-0.3385,0.8991,5,DNS_Amplification
2026-05-25 12:12:24.338968,53.67.195.171,155.5.47.114,22603,8080,ICMP,1416,102.16,3820.84,1639141.2,46,ACK,44589,1.0008,0.7974,0.5995,1.127,0.5589,0.0239,URLLC,EDGE_19,1084,69.36,12.1,86.47,168.06,High,0.1133,Block,Active,0.719,0.482,2,UDP_Flood
2026-05-25 12:12:25.338968,191.69.195.75,53.95.233.212,11049,53,ICMP,974,147.56,8743.02,3951845.42,127,ACK,35308,0.898,0.4405,0.6934,1.9588,0.5975,0.0183,URLLC,EDGE_19,181,60.22,12.15,69.62,233.27,Low,0.0834,Throttle,Idle,-0.3315,0.0713,5,DNS_Amplification
2026-05-25 12:12:26.338968,128.163.13.187,216.211.111.236,58995,8080,ICMP,175,105.55,6374.24,2281978.06,91,PSH,16608,0.8557,0.4959,0.3574,3.5565,0.6396,0.0251,eMBB,EDGE_9,3460,49.78,8.71,65.96,111.22,Medium,0.8829,Block,Active,0.207,0.5002,7,Botnet
2026-05-25 12:12:27.338968,14.227.151.148,4.246.69.110,2936,80,UDP,941,116.95,5914.28,2992626.18,128,PSH,9101,0.8802,0.9555,0.5485,0.1922,0.6078,0.0351,mMTC,EDGE_4,3874,34.04,6.28,74.83,192.02,Medium,0.355,Redirect,Idle,-0.8124,0.4682,5,DNS_Amplification
2026-05-25 12:12:28.338968,165.146.14.50,47.20.159.217,20828,22,UDP,243,157.05,4063.13,1503359.61,57,SYN,28113,1.0107,0.8021,0.6405,1.7567,0.4767,0.0291,URLLC,EDGE_10,874,63.41,11.98,73.34,250.41,High,0.0977,Throttle,Active,-0.9012,0.5846,6,Slowloris
2026-05-25 12:12:29.338968,22.18.253.213,211.112.77.82,47827,53,ICMP,964,135.94,6622.89,1178873.84,119,RST,52630,0.8936,0.5154,0.4996,2.5374,0.3452,0.0273,URLLC,EDGE_13,4272,62.58,14.22,72.39,169.65,Medium,0.1727,Block,Active,-0.579,0.8918,5,DNS_Amplification
2026-05-25 12:12:30.338968,190.79.47.69,203.202.205.102,14560,22,ICMP,740,92.96,4084.57,1437768.83,70,PSH,52778,0.8304,0.3403,0.5116,2.0619,0.5604,0.0058,URLLC,EDGE_4,3013,52.28,11.73,73.47,112.83,High,0.2549,Allow,Active,0.6925,0.7635,4,ICMP_Flood
2026-05-25 12:12:31.338968,23.210.195.69,98.158.126.67,48282,53,TCP,612,139.06,4653.32,2270820.07,105,RST,32427,0.8255,0.6387,0.3586,0.5661,0.6489,0.0189,URLLC,EDGE_12,4026,52.81,7.66,54.36,159.67,High,0.685,Redirect,Active,-0.0018,0.1473,7,Botnet
2026-05-25 12:12:32.338968,59.254.207.209,118.130.239.18,26050,443,TCP,833,102.59,3400.62,632515.9,107,ACK,44362,0.8197,1.0792,0.4508,1.7164,0.3354,0.0208,mMTC,EDGE_7,4099,56.57,8.08,94.78,198.87,Low,0.164,Throttle,Monitoring,0.4277,0.9976,6,Slowloris
2026-05-25 12:12:33.338968,1.22.231.208,144.186.196.174,48584,8080,ICMP,704,115.83,4489.3,1530851.46,103,FIN,16908,0.9809,0.5717,0.4777,3.8697,0.6744,0.0223,mMTC,EDGE_6,1565,44.13,12.89,53.15,118.03,Low,0.5299,Block,Idle,-0.9098,0.4349,8,Adaptive_AI_DDoS
2026-05-25 12:12:34.338968,219.133.202.224,193.102.163.160,41824,80,ICMP,230,40.12,6284.29,640998.04,59,ACK,11975,0.9086,0.8319,0.6257,1.6021,0.5565,0.02,URLLC,EDGE_9,801,13.72,5.42,59.98,229.03,Medium,0.7501,Redirect,Active,0.4763,0.8778,7,Botnet
2026-05-25 12:12:35.338968,116.154.22.247,62.16.220.148,30972,443,TCP,875,169.23,5063.35,830389.73,33,PSH,20506,0.8033,0.7855,0.5817,1.9068,0.2181,0.0125,mMTC,EDGE_5,859,80.08,4.19,65.86,150.51,High,0.3333,Throttle,Monitoring,0.2415,0.5496,4,ICMP_Flood
2026-05-25 12:12:36.338968,76.79.205.17,44.189.160.199,10960,22,TCP,877,125.22,5012.38,1854579.68,64,RST,13236,0.881,0.5708,0.614,1.1332,1.099,0.0158,eMBB,EDGE_19,750,84.79,12.96,72.51,179.61,Low,0.5493,Allow,Active,-0.628,0.6295,1,SYN_Flood
2026-05-25 12:12:37.338968,58.36.45.6,150.124.146.183,46175,22,UDP,949,151.41,4373.64,914091.31,75,FIN,3344,0.9502,0.498,0.5249,2.8479,0.5106,0.0079,mMTC,EDGE_9,2580,42.71,10.63,55.54,177.0,Medium,0.4034,Redirect,Monitoring,0.4342,0.2861,9,Slice_Attack
2026-05-25 12:12:38.338968,30.121.208.57,153.120.253.140,23603,443,UDP,1196,149.21,551.88,225718.69,127,ACK,24669,0.4001,0.4659,0.366,2.4901,0.6774,0.0234,mMTC,EDGE_5,857,50.99,1.6,80.03,192.68,Medium,0.8779,Redirect,Monitoring,-0.687,0.8885,0,Normal
2026-05-25 12:12:39.338968,34.92.225.196,143.216.243.188,28543,53,UDP,1213,154.43,5156.31,1283920.86,93,FIN,19810,0.8422,0.8028,0.6085,1.1512,0.0853,0.0367,eMBB,EDGE_19,1690,13.29,10.56,85.53,268.87,Medium,0.367,Throttle,Idle,0.2925,0.5637,3,HTTP_Flood
2026-05-25 12:12:40.338968,103.32.99.120,122.254.3.239,28709,22,UDP,92,191.62,2739.69,539719.34,73,RST,43623,0.8633,0.8657,0.483,0.9065,0.4838,0.0359,mMTC,EDGE_6,3436,56.07,9.91,71.12,114.34,Medium,0.0183,Allow,Monitoring,0.6471,0.5907,7,Botnet
2026-05-25 12:12:41.338968,106.226.201.205,96.165.207.226,8447,22,ICMP,289,80.0,455.5,184023.1,83,RST,53748,0.3472,0.4098,0.4661,1.4496,0.7043,0.0104,URLLC,EDGE_17,3876,55.31,1.73,64.82,146.67,Medium,0.9237,Throttle,Idle,0.4475,0.9019,0,Normal
2026-05-25 12:12:42.338968,40.255.113.239,11.241.247.232,7181,443,ICMP,336,126.12,5349.48,2321674.18,119,SYN,4018,0.7665,0.7458,0.2724,0.3623,0.4845,0.027,mMTC,EDGE_18,4672,53.98,5.71,63.51,161.34,Medium,0.0538,Allow,Active,0.8165,0.9853,2,UDP_Flood
2026-05-25 12:12:43.338968,215.32.121.135,85.171.115.222,35838,8080,UDP,1493,73.31,5834.61,385084.2,123,SYN,48103,0.9029,0.4121,0.6491,4.3521,0.8905,0.0323,URLLC,EDGE_20,230,61.5,6.91,88.77,159.8,Low,0.7548,Block,Monitoring,0.0343,0.6094,3,HTTP_Flood
2026-05-25 12:12:44.338968,196.234.20.166,141.23.109.140,10531,8080,UDP,636,37.57,440.28,41826.62,68,RST,20121,0.5441,0.3543,0.3265,1.5304,0.6975,0.0132,eMBB,EDGE_2,4957,59.21,1.27,63.23,194.01,Medium,0.2111,Block,Idle,-0.13,0.2065,0,Normal
2026-05-25 12:12:45.338968,18.115.170.148,86.130.113.171,41342,22,TCP,1493,51.98,5060.6,1462512.83,71,PSH,8545,0.9149,0.4784,0.659,2.0481,0.6181,0.0159,URLLC,EDGE_19,2113,16.75,8.46,51.89,190.59,Medium,0.3129,Block,Idle,0.1772,0.3638,7,Botnet
2026-05-25 12:12:46.338968,161.3.204.184,182.157.34.245,44483,80,TCP,1191,13.72,3786.49,1847804.81,85,RST,32325,0.8901,1.0283,0.3166,2.7206,0.6184,0.0223,URLLC,EDGE_5,1716,53.5,12.68,78.75,188.05,Low,0.3089,Block,Monitoring,0.9207,0.284,8,Adaptive_AI_DDoS
2026-05-25 12:12:47.338968,38.197.110.229,131.22.206.124,11082,8080,ICMP,423,53.95,3147.87,239238.35,81,ACK,30777,0.85,0.8468,0.3907,2.0486,0.6946,0.0209,eMBB,EDGE_11,416,47.45,8.75,70.31,233.31,Low,0.7991,Redirect,Active,-0.2837,0.1075,8,Adaptive_AI_DDoS
2026-05-25 12:12:48.338968,217.249.250.29,145.192.200.15,43641,443,TCP,805,139.16,3342.3,895735.08,115,ACK,35372,0.9001,0.4721,0.5883,2.5116,0.5499,0.022,eMBB,EDGE_14,4778,68.43,7.28,70.34,281.81,Medium,0.0655,Allow,Active,0.6812,0.7642,9,Slice_Attack
2026-05-25 12:12:49.338968,25.160.212.122,101.95.116.129,14421,443,TCP,802,68.15,3576.86,550836.13,46,FIN,7528,0.8095,0.7289,0.4396,0.5159,0.3383,0.0245,eMBB,EDGE_2,518,49.03,6.82,58.12,250.4,Low,0.7179,Throttle,Idle,0.4239,0.0816,8,Adaptive_AI_DDoS
2026-05-25 12:12:50.338968,120.57.40.123,45.229.5.6,53756,22,TCP,978,98.36,4541.4,2293407.41,63,PSH,60895,0.9241,0.7012,0.3838,1.249,0.3762,0.011,URLLC,EDGE_3,225,34.69,8.01,69.83,110.2,Low,0.2408,Block,Idle,-0.8949,0.0977,5,DNS_Amplification
2026-05-25 12:12:51.338968,71.49.59.111,73.48.173.169,46237,22,TCP,81,70.74,4742.25,1076490.23,76,FIN,48936,0.9927,0.7442,0.4897,2.5145,0.5896,0.0172,URLLC,EDGE_5,4346,40.14,7.48,63.86,101.49,Medium,0.035,Block,Idle,0.0058,0.7266,3,HTTP_Flood
2026-05-25 12:12:52.338968,36.118.44.6,32.33.209.71,32698,80,TCP,896,145.64,5951.81,1862917.07,43,FIN,31735,0.9386,0.8392,0.2095,1.52,0.3181,0.0091,eMBB,EDGE_13,4508,87.53,10.43,63.97,245.82,High,0.8655,Redirect,Monitoring,0.3494,0.8888,3,HTTP_Flood
2026-05-25 12:12:53.338968,28.69.155.130,37.77.65.118,15530,443,ICMP,1357,137.44,3740.8,1739473.6,125,RST,14665,0.8482,0.6792,0.4327,0.9819,0.5795,0.0124,eMBB,EDGE_19,2041,55.24,10.12,48.95,212.73,High,0.0582,Throttle,Active,0.6583,0.6622,1,SYN_Flood
2026-05-25 12:12:54.338968,90.34.226.107,8.53.81.67,43804,8080,TCP,1456,4.31,4524.94,678740.66,116,FIN,21872,1.0106,0.6659,0.6176,1.2859,0.9196,0.0222,eMBB,EDGE_6,4645,25.66,3.8,89.13,230.3,Low,0.1097,Throttle,Active,-0.7997,0.4917,2,UDP_Flood
2026-05-25 12:12:55.338968,78.167.84.61,118.115.164.157,21441,8080,TCP,580,96.09,4910.06,1679241.42,81,ACK,55620,0.895,0.7922,0.4059,1.5149,0.273,0.0249,mMTC,EDGE_16,1904,81.66,5.29,65.14,178.35,Low,0.5607,Redirect,Idle,0.2328,0.5814,6,Slowloris
2026-05-25 12:12:56.338968,33.120.109.214,143.254.56.88,49231,80,UDP,577,98.9,3362.17,1428920.73,51,ACK,50863,0.9214,0.5601,0.5297,2.5519,0.3164,0.003,URLLC,EDGE_9,114,81.44,8.59,82.16,146.48,High,0.9313,Redirect,Idle,0.4375,0.4346,6,Slowloris
2026-05-25 12:12:57.338968,188.237.253.48,214.241.237.221,2349,443,ICMP,561,101.97,6452.59,2368100.14,98,ACK,8894,0.861,0.3289,0.2396,1.664,0.3494,0.0157,mMTC,EDGE_19,3163,60.84,14.2,71.9,271.86,Low,0.4174,Allow,Active,0.0626,0.8699,9,Slice_Attack
2026-05-25 12:12:58.338968,145.251.185.248,10.39.154.54,30361,80,UDP,331,85.62,3955.44,1154987.22,125,SYN,42240,0.8546,0.8725,0.5245,1.4361,0.3415,0.0346,mMTC,EDGE_15,1071,69.74,15.99,70.27,161.4,High,0.0531,Throttle,Monitoring,-0.3367,0.8819,9,Slice_Attack
2026-05-25 12:12:59.338968,32.23.210.88,66.21.212.69,45031,8080,UDP,1253,70.38,494.0,102752.02,96,ACK,45602,0.412,0.7108,0.2219,0.3793,0.5263,0.0295,URLLC,EDGE_11,4612,44.3,1.87,55.78,270.46,High,0.6443,Allow,Active,-0.8772,0.3421,0,Normal
2026-05-25 12:13:00.338968,20.58.74.169,80.233.84.236,10628,22,UDP,774,107.35,6018.2,2431353.76,84,SYN,23908,0.8682,0.5285,0.3157,2.9473,0.4831,0.0219,mMTC,EDGE_12,885,64.91,9.46,89.04,137.65,High,0.4828,Throttle,Active,0.3872,0.241,6,Slowloris
2026-05-25 12:13:01.338968,76.180.75.54,196.157.176.156,3214,53,ICMP,571,69.67,5680.54,2181326.78,80,RST,9577,0.8646,0.1316,0.553,3.1275,0.7159,0.0111,mMTC,EDGE_1,4979,40.62,8.26,66.45,143.96,High,0.8195,Block,Monitoring,-0.8764,0.6104,3,HTTP_Flood
2026-05-25 12:13:02.338968,202.127.6.143,109.177.75.95,9717,443,TCP,359,123.93,641.69,80852.35,62,PSH,52154,0.5839,0.4891,0.6125,3.5182,0.614,0.0238,mMTC,EDGE_15,2334,67.85,1.94,78.25,183.66,High,0.0271,Block,Idle,0.0934,0.4587,0,Normal
2026-05-25 12:13:03.338968,209.96.158.191,86.244.200.169,59537,80,ICMP,912,72.31,2415.72,671570.59,127,FIN,62238,0.9171,0.543,0.5699,0.4769,0.7109,0.0131,mMTC,EDGE_2,4582,55.89,7.78,81.64,248.97,High,0.3043,Throttle,Idle,0.8163,0.1049,2,UDP_Flood
2026-05-25 12:13:04.338968,164.220.164.68,71.33.90.72,48543,443,TCP,147,137.67,2460.83,563529.92,72,PSH,25277,0.8811,0.8715,0.3032,3.8103,0.7269,0.019,mMTC,EDGE_19,4876,40.38,4.71,66.7,168.32,High,0.3002,Allow,Active,0.1788,0.9733,2,UDP_Flood
2026-05-25 12:13:05.338968,7.159.91.124,14.234.250.196,42590,443,ICMP,962,61.93,372.86,106637.4,115,SYN,54374,0.5688,0.415,0.5604,2.6641,0.7482,0.0122,eMBB,EDGE_7,3726,65.71,2.47,96.72,208.76,Low,0.0131,Redirect,Idle,0.543,0.7041,0,Normal
2026-05-25 12:13:06.338968,129.189.206.44,91.188.1.86,61460,443,UDP,657,101.1,7386.36,1861363.94,41,FIN,51591,0.893,0.8447,0.5899,3.1662,0.3283,0.021,mMTC,EDGE_7,3980,18.36,12.26,89.57,210.95,Medium,0.0612,Block,Active,-0.1474,0.7575,2,UDP_Flood
2026-05-25 12:13:07.338968,108.197.85.82,142.27.140.179,14078,8080,UDP,1441,143.28,5821.3,745126.21,128,ACK,32037,0.8765,0.7967,0.4642,0.4889,0.4888,0.0103,URLLC,EDGE_7,4090,52.86,8.84,64.8,271.17,High,0.7238,Redirect,Monitoring,-0.611,0.084,5,DNS_Amplification
2026-05-25 12:13:08.338968,204.5.25.230,210.57.69.242,39288,8080,ICMP,1250,81.38,3961.17,2020196.25,63,ACK,15504,1.0515,0.4474,0.459,0.658,0.331,0.0195,URLLC,EDGE_2,4044,61.38,11.35,62.16,225.72,High,0.5492,Redirect,Active,0.2221,0.3193,3,HTTP_Flood
2026-05-25 12:13:09.338968,171.188.254.191,220.67.200.210,48769,53,ICMP,1276,125.7,5857.32,831739.5,35,SYN,28972,0.8848,0.6416,0.3294,1.5305,0.6508,0.0246,mMTC,EDGE_6,1793,29.01,10.89,72.68,299.67,High,0.933,Allow,Active,0.233,0.4606,9,Slice_Attack
2026-05-25 12:13:10.338968,182.199.106.2,205.119.102.180,55689,22,TCP,417,150.11,5645.29,2698449.18,116,SYN,25944,0.8779,0.6344,0.4856,2.9991,0.6695,0.0249,mMTC,EDGE_9,3663,83.61,10.97,70.86,273.69,Low,0.4389,Throttle,Idle,-0.2978,0.993,8,Adaptive_AI_DDoS
